model,error_type,steps,fr_compound,fr_step_i,fr_step_j,fr_expected_indep,super_additive,interaction_delta
claude-3-haiku,semantic,"(1, 2)",0.0,0.0069,0.0923,0.0985,False,-0.0985
claude-3-haiku,semantic,"(1, 3)",0.0,0.0069,0.1899,0.1955,False,-0.1955
claude-3-haiku,semantic,"(1, 3)",0.0,0.0069,0.1899,0.1955,False,-0.1955
claude-3-haiku,semantic,"(1, 3)",0.0,0.0069,0.1899,0.1955,False,-0.1955
claude-3-haiku,semantic,"(1, 3)",0.0,0.0069,0.1899,0.1955,False,-0.1955
claude-3-haiku,semantic,"(1, 3)",0.0,0.0069,0.1899,0.1955,False,-0.1955
claude-3-haiku,semantic,"(1, 3)",0.0,0.0069,0.1899,0.1955,False,-0.1955
claude-3-haiku,semantic,"(1, 3)",0.0,0.0069,0.1899,0.1955,False,-0.1955
claude-3-haiku,semantic,"(1, 3)",0.0,0.0069,0.1899,0.1955,False,-0.1955
claude-3-haiku,semantic,"(1, 3)",0.0,0.0069,0.1899,0.1955,False,-0.1955
claude-3-haiku,semantic,"(1, 3)",0.0,0.0069,0.1899,0.1955,False,-0.1955
claude-3-haiku,semantic,"(0, 1)",0.3491,0.0315,0.0069,0.0381,True,0.311
claude-3-haiku,semantic,"(0, 1)",0.3491,0.0315,0.0069,0.0381,True,0.311
claude-3-haiku,semantic,"(0, 1)",0.3491,0.0315,0.0069,0.0381,True,0.311
claude-3-haiku,semantic,"(0, 1)",0.3491,0.0315,0.0069,0.0381,True,0.311
claude-3-haiku,semantic,"(0, 1)",0.3491,0.0315,0.0069,0.0381,True,0.311
claude-3-haiku,semantic,"(0, 1)",0.3491,0.0315,0.0069,0.0381,True,0.311
claude-3-haiku,semantic,"(0, 1)",0.3491,0.0315,0.0069,0.0381,True,0.311
claude-3-haiku,semantic,"(0, 1)",0.3491,0.0315,0.0069,0.0381,True,0.311
claude-3-haiku,semantic,"(0, 1)",0.3491,0.0315,0.0069,0.0381,True,0.311
claude-3-haiku,semantic,"(0, 1)",0.3491,0.0315,0.0069,0.0381,True,0.311
claude-3-haiku,semantic,"(0, 2)",0.3925,0.0315,0.0923,0.1209,True,0.2716
claude-3-haiku,semantic,"(0, 2)",0.3491,0.0315,0.0923,0.1209,True,0.2282
claude-3-haiku,semantic,"(0, 2)",0.3491,0.0315,0.0923,0.1209,True,0.2282
claude-3-haiku,semantic,"(0, 2)",0.3491,0.0315,0.0923,0.1209,True,0.2282
claude-3-haiku,semantic,"(0, 2)",0.3491,0.0315,0.0923,0.1209,True,0.2282
claude-3-haiku,semantic,"(0, 2)",0.3491,0.0315,0.0923,0.1209,True,0.2282
claude-3-haiku,semantic,"(0, 2)",0.3491,0.0315,0.0923,0.1209,True,0.2282
claude-3-haiku,semantic,"(0, 2)",0.3491,0.0315,0.0923,0.1209,True,0.2282
claude-3-haiku,semantic,"(0, 2)",0.3491,0.0315,0.0923,0.1209,True,0.2282
claude-3-haiku,semantic,"(0, 2)",0.3491,0.0315,0.0923,0.1209,True,0.2282
claude-3-haiku,semantic,"(0, 3)",0.4468,0.0315,0.1899,0.2154,True,0.2313
claude-3-haiku,semantic,"(0, 3)",0.3491,0.0315,0.1899,0.2154,True,0.1337
claude-3-haiku,semantic,"(0, 3)",0.4359,0.0315,0.1899,0.2154,True,0.2205
claude-3-haiku,semantic,"(0, 3)",0.3491,0.0315,0.1899,0.2154,True,0.1337
claude-3-haiku,semantic,"(0, 3)",0.4142,0.0315,0.1899,0.2154,True,0.1988
claude-3-haiku,semantic,"(0, 3)",0.3979,0.0315,0.1899,0.2154,True,0.1825
claude-3-haiku,semantic,"(0, 3)",0.3491,0.0315,0.1899,0.2154,True,0.1337
claude-3-haiku,semantic,"(0, 3)",0.4359,0.0315,0.1899,0.2154,True,0.2205
claude-3-haiku,semantic,"(0, 3)",0.3491,0.0315,0.1899,0.2154,True,0.1337
claude-3-haiku,semantic,"(1, 2)",0.3491,0.0069,0.0923,0.0985,True,0.2506
claude-3-haiku,semantic,"(1, 2)",0.3979,0.0069,0.0923,0.0985,True,0.2994
claude-3-haiku,semantic,"(1, 2)",0.3491,0.0069,0.0923,0.0985,True,0.2506
claude-3-haiku,semantic,"(1, 2)",0.3491,0.0069,0.0923,0.0985,True,0.2506
claude-3-haiku,semantic,"(1, 2)",0.3491,0.0069,0.0923,0.0985,True,0.2506
claude-3-haiku,semantic,"(0, 3)",0.4359,0.0315,0.1899,0.2154,True,0.2205
claude-3-haiku,semantic,"(1, 2)",0.3491,0.0069,0.0923,0.0985,True,0.2506
claude-3-haiku,semantic,"(1, 2)",0.3491,0.0069,0.0923,0.0985,True,0.2506
claude-3-haiku,semantic,"(1, 2)",0.4142,0.0069,0.0923,0.0985,True,0.3157
claude-3-haiku,semantic,"(1, 2)",0.3491,0.0069,0.0923,0.0985,True,0.2506
claude-3-haiku,semantic,"(1, 2)",0.3979,0.0069,0.0923,0.0985,True,0.2994
claude-3-haiku,semantic,"(1, 3)",0.4142,0.0069,0.1899,0.1955,True,0.2187
claude-3-haiku,semantic,"(1, 3)",0.4468,0.0069,0.1899,0.1955,True,0.2513
claude-3-haiku,semantic,"(1, 3)",0.4468,0.0069,0.1899,0.1955,True,0.2513
claude-3-haiku,semantic,"(1, 3)",0.4142,0.0069,0.1899,0.1955,True,0.2187
claude-3-haiku,semantic,"(1, 3)",0.4305,0.0069,0.1899,0.1955,True,0.235
claude-3-haiku,semantic,"(1, 3)",0.3979,0.0069,0.1899,0.1955,True,0.2025
claude-3-haiku,semantic,"(1, 3)",0.4142,0.0069,0.1899,0.1955,True,0.2187
claude-3-haiku,semantic,"(1, 3)",0.4142,0.0069,0.1899,0.1955,True,0.2187
claude-3-haiku,semantic,"(1, 3)",0.4305,0.0069,0.1899,0.1955,True,0.235
claude-3-haiku,semantic,"(1, 3)",0.3491,0.0069,0.1899,0.1955,True,0.1537
claude-3-haiku,semantic,"(0, 1)",0.3491,0.0315,0.0069,0.0381,True,0.311
claude-3-haiku,semantic,"(0, 1)",0.3491,0.0315,0.0069,0.0381,True,0.311
claude-3-haiku,semantic,"(0, 1)",0.3491,0.0315,0.0069,0.0381,True,0.311
claude-3-haiku,semantic,"(0, 1)",0.3491,0.0315,0.0069,0.0381,True,0.311
claude-3-haiku,semantic,"(0, 1)",0.3491,0.0315,0.0069,0.0381,True,0.311
claude-3-haiku,semantic,"(0, 1)",0.3491,0.0315,0.0069,0.0381,True,0.311
claude-3-haiku,semantic,"(0, 1)",0.3491,0.0315,0.0069,0.0381,True,0.311
claude-3-haiku,semantic,"(0, 1)",0.3491,0.0315,0.0069,0.0381,True,0.311
claude-3-haiku,semantic,"(0, 1)",0.3491,0.0315,0.0069,0.0381,True,0.311
claude-3-haiku,semantic,"(0, 2)",0.3491,0.0315,0.0923,0.1209,True,0.2282
claude-3-haiku,semantic,"(0, 1)",0.3491,0.0315,0.0069,0.0381,True,0.311
claude-3-haiku,semantic,"(0, 2)",0.3925,0.0315,0.0923,0.1209,True,0.2716
claude-3-haiku,semantic,"(0, 2)",0.3491,0.0315,0.0923,0.1209,True,0.2282
claude-3-haiku,semantic,"(0, 2)",0.3956,0.0315,0.0923,0.1209,True,0.2747
claude-3-haiku,semantic,"(0, 2)",0.3925,0.0315,0.0923,0.1209,True,0.2716
claude-3-haiku,semantic,"(0, 2)",0.3979,0.0315,0.0923,0.1209,True,0.2771
claude-3-haiku,semantic,"(0, 2)",0.4049,0.0315,0.0923,0.1209,True,0.284
claude-3-haiku,semantic,"(0, 2)",0.3491,0.0315,0.0923,0.1209,True,0.2282
claude-3-haiku,semantic,"(0, 3)",0.4214,0.0315,0.1899,0.2154,True,0.206
claude-3-haiku,semantic,"(0, 3)",0.4359,0.0315,0.1899,0.2154,True,0.2205
claude-3-haiku,semantic,"(0, 3)",0.3992,0.0315,0.1899,0.2154,True,0.1838
claude-3-haiku,semantic,"(0, 2)",0.3925,0.0315,0.0923,0.1209,True,0.2716
claude-3-haiku,semantic,"(0, 2)",0.3925,0.0315,0.0923,0.1209,True,0.2716
claude-3-haiku,semantic,"(0, 3)",0.4359,0.0315,0.1899,0.2154,True,0.2205
claude-3-haiku,semantic,"(0, 3)",0.4049,0.0315,0.1899,0.2154,True,0.1895
claude-3-haiku,semantic,"(0, 3)",0.4049,0.0315,0.1899,0.2154,True,0.1895
claude-3-haiku,semantic,"(0, 3)",0.4359,0.0315,0.1899,0.2154,True,0.2205
claude-3-haiku,semantic,"(0, 3)",0.4214,0.0315,0.1899,0.2154,True,0.206
claude-3-haiku,semantic,"(0, 3)",0.4359,0.0315,0.1899,0.2154,True,0.2205
claude-3-haiku,semantic,"(1, 2)",0.3491,0.0069,0.0923,0.0985,True,0.2506
claude-3-haiku,semantic,"(1, 2)",0.3491,0.0069,0.0923,0.0985,True,0.2506
claude-3-haiku,semantic,"(0, 3)",0.4359,0.0315,0.1899,0.2154,True,0.2205
claude-3-haiku,semantic,"(1, 2)",0.3491,0.0069,0.0923,0.0985,True,0.2506
claude-3-haiku,semantic,"(1, 2)",0.4359,0.0069,0.0923,0.0985,True,0.3374
claude-3-haiku,semantic,"(1, 2)",0.4607,0.0069,0.0923,0.0985,True,0.3622
claude-3-haiku,semantic,"(1, 2)",0.3491,0.0069,0.0923,0.0985,True,0.2506
claude-3-haiku,semantic,"(1, 2)",0.3491,0.0069,0.0923,0.0985,True,0.2506
claude-3-haiku,semantic,"(1, 2)",0.3491,0.0069,0.0923,0.0985,True,0.2506
claude-3-haiku,semantic,"(1, 2)",0.3491,0.0069,0.0923,0.0985,True,0.2506
claude-3-haiku,semantic,"(1, 2)",0.3491,0.0069,0.0923,0.0985,True,0.2506
claude-3-haiku,semantic,"(1, 3)",0.3491,0.0069,0.1899,0.1955,True,0.1537
claude-3-haiku,semantic,"(1, 3)",0.4305,0.0069,0.1899,0.1955,True,0.235
claude-3-haiku,semantic,"(1, 3)",0.3491,0.0069,0.1899,0.1955,True,0.1537
claude-3-haiku,semantic,"(1, 3)",0.3491,0.0069,0.1899,0.1955,True,0.1537
claude-3-haiku,semantic,"(1, 3)",0.3491,0.0069,0.1899,0.1955,True,0.1537
claude-3-haiku,semantic,"(1, 3)",0.3979,0.0069,0.1899,0.1955,True,0.2025
claude-3-haiku,semantic,"(1, 3)",0.4468,0.0069,0.1899,0.1955,True,0.2513
claude-3-haiku,semantic,"(0, 1)",0.3491,0.0315,0.0069,0.0381,True,0.311
claude-3-haiku,semantic,"(0, 1)",0.3491,0.0315,0.0069,0.0381,True,0.311
claude-3-haiku,semantic,"(1, 3)",0.3491,0.0069,0.1899,0.1955,True,0.1537
claude-3-haiku,semantic,"(0, 1)",0.3491,0.0315,0.0069,0.0381,True,0.311
claude-3-haiku,semantic,"(0, 1)",0.3491,0.0315,0.0069,0.0381,True,0.311
claude-3-haiku,semantic,"(0, 1)",0.3491,0.0315,0.0069,0.0381,True,0.311
claude-3-haiku,semantic,"(0, 1)",0.3491,0.0315,0.0069,0.0381,True,0.311
claude-3-haiku,semantic,"(1, 3)",0.4359,0.0069,0.1899,0.1955,True,0.2404
claude-3-haiku,semantic,"(0, 1)",0.3491,0.0315,0.0069,0.0381,True,0.311
claude-3-haiku,semantic,"(1, 3)",0.4305,0.0069,0.1899,0.1955,True,0.235
claude-3-haiku,semantic,"(0, 1)",0.3491,0.0315,0.0069,0.0381,True,0.311
claude-3-haiku,semantic,"(0, 1)",0.3491,0.0315,0.0069,0.0381,True,0.311
claude-3-haiku,semantic,"(0, 1)",0.3491,0.0315,0.0069,0.0381,True,0.311
claude-3-haiku,semantic,"(0, 2)",0.3491,0.0315,0.0923,0.1209,True,0.2282
claude-3-haiku,semantic,"(0, 2)",0.3491,0.0315,0.0923,0.1209,True,0.2282
claude-3-haiku,semantic,"(0, 2)",0.3491,0.0315,0.0923,0.1209,True,0.2282
claude-3-haiku,semantic,"(0, 2)",0.3491,0.0315,0.0923,0.1209,True,0.2282
claude-3-haiku,semantic,"(0, 2)",0.3491,0.0315,0.0923,0.1209,True,0.2282
claude-3-haiku,semantic,"(0, 2)",0.3491,0.0315,0.0923,0.1209,True,0.2282
claude-3-haiku,semantic,"(0, 2)",0.3491,0.0315,0.0923,0.1209,True,0.2282
claude-3-haiku,semantic,"(0, 2)",0.3491,0.0315,0.0923,0.1209,True,0.2282
claude-3-haiku,semantic,"(0, 2)",0.3491,0.0315,0.0923,0.1209,True,0.2282
claude-3-haiku,semantic,"(0, 2)",0.3491,0.0315,0.0923,0.1209,True,0.2282
claude-3-haiku,semantic,"(0, 3)",0.3491,0.0315,0.1899,0.2154,True,0.1337
claude-3-haiku,semantic,"(0, 3)",0.3491,0.0315,0.1899,0.2154,True,0.1337
claude-3-haiku,semantic,"(0, 3)",0.3491,0.0315,0.1899,0.2154,True,0.1337
claude-3-haiku,semantic,"(0, 3)",0.3491,0.0315,0.1899,0.2154,True,0.1337
claude-3-haiku,semantic,"(0, 3)",0.3491,0.0315,0.1899,0.2154,True,0.1337
claude-3-haiku,semantic,"(0, 3)",0.3491,0.0315,0.1899,0.2154,True,0.1337
claude-3-haiku,semantic,"(0, 3)",0.3491,0.0315,0.1899,0.2154,True,0.1337
claude-3-haiku,semantic,"(0, 3)",0.3491,0.0315,0.1899,0.2154,True,0.1337
claude-3-haiku,semantic,"(0, 3)",0.3491,0.0315,0.1899,0.2154,True,0.1337
claude-3-haiku,semantic,"(1, 2)",0.4272,0.0069,0.0923,0.0985,True,0.3287
claude-3-haiku,semantic,"(1, 2)",0.3491,0.0069,0.0923,0.0985,True,0.2506
claude-3-haiku,semantic,"(1, 2)",0.3491,0.0069,0.0923,0.0985,True,0.2506
claude-3-haiku,semantic,"(1, 2)",0.3491,0.0069,0.0923,0.0985,True,0.2506
claude-3-haiku,semantic,"(1, 2)",0.3491,0.0069,0.0923,0.0985,True,0.2506
claude-3-haiku,semantic,"(1, 2)",0.3491,0.0069,0.0923,0.0985,True,0.2506
claude-3-haiku,semantic,"(1, 2)",0.3491,0.0069,0.0923,0.0985,True,0.2506
claude-3-haiku,semantic,"(1, 2)",0.3491,0.0069,0.0923,0.0985,True,0.2506
claude-3-haiku,semantic,"(1, 2)",0.3491,0.0069,0.0923,0.0985,True,0.2506
claude-3-haiku,semantic,"(1, 3)",0.4305,0.0069,0.1899,0.1955,True,0.235
claude-3-haiku,semantic,"(1, 3)",0.4305,0.0069,0.1899,0.1955,True,0.235
claude-3-haiku,semantic,"(1, 3)",0.3491,0.0069,0.1899,0.1955,True,0.1537
claude-3-haiku,semantic,"(1, 3)",0.4305,0.0069,0.1899,0.1955,True,0.235
claude-3-haiku,semantic,"(1, 2)",0.4272,0.0069,0.0923,0.0985,True,0.3287
claude-3-haiku,semantic,"(1, 3)",0.3491,0.0069,0.1899,0.1955,True,0.1537
claude-3-haiku,semantic,"(0, 3)",0.3491,0.0315,0.1899,0.2154,True,0.1337
claude-3-haiku,semantic,"(1, 3)",0.3491,0.0069,0.1899,0.1955,True,0.1537
claude-3-haiku,semantic,"(1, 3)",0.4305,0.0069,0.1899,0.1955,True,0.235
claude-3-haiku,semantic,"(1, 3)",0.3491,0.0069,0.1899,0.1955,True,0.1537
claude-3-haiku,semantic,"(1, 3)",0.3491,0.0069,0.1899,0.1955,True,0.1537
claude-3-haiku,semantic,"(0, 1)",0.0888,0.0315,0.0069,0.0381,True,0.0506
claude-3-haiku,semantic,"(0, 1)",0.1376,0.0315,0.0069,0.0381,True,0.0995
claude-3-haiku,semantic,"(0, 1)",0.3491,0.0315,0.0069,0.0381,True,0.311
claude-3-haiku,semantic,"(1, 3)",0.4305,0.0069,0.1899,0.1955,True,0.235
claude-3-haiku,semantic,"(0, 1)",0.3491,0.0315,0.0069,0.0381,True,0.311
claude-3-haiku,semantic,"(0, 1)",0.1388,0.0315,0.0069,0.0381,True,0.1007
claude-3-haiku,semantic,"(0, 1)",0.1376,0.0315,0.0069,0.0381,True,0.0995
claude-3-haiku,semantic,"(0, 1)",0.1376,0.0315,0.0069,0.0381,True,0.0995
claude-3-haiku,semantic,"(0, 1)",0.0888,0.0315,0.0069,0.0381,True,0.0506
claude-3-haiku,semantic,"(0, 1)",0.0888,0.0315,0.0069,0.0381,True,0.0506
claude-3-haiku,semantic,"(0, 1)",0.1376,0.0315,0.0069,0.0381,True,0.0995
claude-3-haiku,semantic,"(0, 2)",0.3491,0.0315,0.0923,0.1209,True,0.2282
claude-3-haiku,semantic,"(0, 2)",0.1376,0.0315,0.0923,0.1209,True,0.0167
claude-3-haiku,semantic,"(0, 2)",0.3491,0.0315,0.0923,0.1209,True,0.2282
claude-3-haiku,semantic,"(0, 2)",0.3491,0.0315,0.0923,0.1209,True,0.2282
claude-3-haiku,semantic,"(0, 2)",0.0888,0.0315,0.0923,0.1209,False,-0.0321
claude-3-haiku,semantic,"(0, 2)",0.3491,0.0315,0.0923,0.1209,True,0.2282
claude-3-haiku,semantic,"(0, 2)",0.3491,0.0315,0.0923,0.1209,True,0.2282
claude-3-haiku,semantic,"(0, 2)",0.1376,0.0315,0.0923,0.1209,True,0.0167
claude-3-haiku,semantic,"(0, 2)",0.0888,0.0315,0.0923,0.1209,False,-0.0321
claude-3-haiku,semantic,"(0, 2)",0.1539,0.0315,0.0923,0.1209,True,0.033
claude-3-haiku,semantic,"(0, 3)",0.1669,0.0315,0.1899,0.2154,False,-0.0485
claude-3-haiku,semantic,"(0, 3)",0.3491,0.0315,0.1899,0.2154,True,0.1337
claude-3-haiku,semantic,"(0, 3)",0.0888,0.0315,0.1899,0.2154,False,-0.1266
claude-3-haiku,semantic,"(0, 3)",0.3491,0.0315,0.1899,0.2154,True,0.1337
claude-3-haiku,semantic,"(0, 3)",0.1669,0.0315,0.1899,0.2154,False,-0.0485
claude-3-haiku,semantic,"(0, 3)",0.3491,0.0315,0.1899,0.2154,True,0.1337
claude-3-haiku,semantic,"(0, 3)",0.3491,0.0315,0.1899,0.2154,True,0.1337
claude-3-haiku,semantic,"(0, 3)",0.0888,0.0315,0.1899,0.2154,False,-0.1266
claude-3-haiku,semantic,"(1, 2)",0.0888,0.0069,0.0923,0.0985,False,-0.0097
claude-3-haiku,semantic,"(0, 3)",0.1539,0.0315,0.1899,0.2154,False,-0.0616
claude-3-haiku,semantic,"(1, 2)",0.0888,0.0069,0.0923,0.0985,False,-0.0097
claude-3-haiku,semantic,"(1, 2)",0.0888,0.0069,0.0923,0.0985,False,-0.0097
claude-3-haiku,semantic,"(1, 2)",0.0888,0.0069,0.0923,0.0985,False,-0.0097
claude-3-haiku,semantic,"(1, 2)",0.0888,0.0069,0.0923,0.0985,False,-0.0097
claude-3-haiku,semantic,"(1, 2)",0.4468,0.0069,0.0923,0.0985,True,0.3482
claude-3-haiku,semantic,"(1, 2)",0.0888,0.0069,0.0923,0.0985,False,-0.0097
claude-3-haiku,semantic,"(1, 2)",0.3491,0.0069,0.0923,0.0985,True,0.2506
claude-3-haiku,semantic,"(1, 2)",0.3491,0.0069,0.0923,0.0985,True,0.2506
claude-3-haiku,semantic,"(1, 3)",0.0888,0.0069,0.1899,0.1955,False,-0.1067
claude-3-haiku,semantic,"(1, 3)",0.4305,0.0069,0.1899,0.1955,True,0.235
claude-3-haiku,semantic,"(1, 3)",0.1388,0.0069,0.1899,0.1955,False,-0.0566
claude-3-haiku,semantic,"(1, 3)",0.0888,0.0069,0.1899,0.1955,False,-0.1067
claude-3-haiku,semantic,"(1, 3)",0.1539,0.0069,0.1899,0.1955,False,-0.0416
claude-3-haiku,semantic,"(1, 3)",0.1669,0.0069,0.1899,0.1955,False,-0.0286
claude-3-haiku,semantic,"(1, 3)",0.0888,0.0069,0.1899,0.1955,False,-0.1067
claude-3-haiku,semantic,"(0, 1)",0.0725,0.0315,0.0069,0.0381,True,0.0344
claude-3-haiku,semantic,"(0, 1)",0.0237,0.0315,0.0069,0.0381,False,-0.0144
claude-3-haiku,semantic,"(1, 3)",0.1864,0.0069,0.1899,0.1955,False,-0.0091
claude-3-haiku,semantic,"(1, 3)",0.4142,0.0069,0.1899,0.1955,True,0.2187
claude-3-haiku,semantic,"(1, 3)",0.0888,0.0069,0.1899,0.1955,False,-0.1067
claude-3-haiku,semantic,"(0, 1)",0.0725,0.0315,0.0069,0.0381,True,0.0344
claude-3-haiku,semantic,"(0, 1)",0.0725,0.0315,0.0069,0.0381,True,0.0344
claude-3-haiku,semantic,"(0, 1)",0.0237,0.0315,0.0069,0.0381,False,-0.0144
claude-3-haiku,semantic,"(0, 1)",0.3491,0.0315,0.0069,0.0381,True,0.311
claude-3-haiku,semantic,"(0, 1)",0.0237,0.0315,0.0069,0.0381,False,-0.0144
claude-3-haiku,semantic,"(0, 3)",0.1669,0.0315,0.1899,0.2154,False,-0.0485
claude-3-haiku,semantic,"(0, 1)",0.0725,0.0315,0.0069,0.0381,True,0.0344
claude-3-haiku,semantic,"(1, 2)",0.0888,0.0069,0.0923,0.0985,False,-0.0097
claude-3-haiku,semantic,"(0, 1)",0.0738,0.0315,0.0069,0.0381,True,0.0356
claude-3-haiku,semantic,"(0, 1)",0.0725,0.0315,0.0069,0.0381,True,0.0344
claude-3-haiku,semantic,"(0, 2)",0.1213,0.0315,0.0923,0.1209,True,0.0004
claude-3-haiku,semantic,"(0, 2)",0.1213,0.0315,0.0923,0.1209,True,0.0004
claude-3-haiku,semantic,"(0, 2)",0.4793,0.0315,0.0923,0.1209,True,0.3584
claude-3-haiku,semantic,"(0, 2)",0.4359,0.0315,0.0923,0.1209,True,0.315
claude-3-haiku,semantic,"(0, 2)",0.4359,0.0315,0.0923,0.1209,True,0.315
claude-3-haiku,semantic,"(0, 2)",0.4359,0.0315,0.0923,0.1209,True,0.315
claude-3-haiku,semantic,"(0, 2)",0.4468,0.0315,0.0923,0.1209,True,0.3259
claude-3-haiku,semantic,"(0, 2)",0.4793,0.0315,0.0923,0.1209,True,0.3584
claude-3-haiku,semantic,"(0, 2)",0.4468,0.0315,0.0923,0.1209,True,0.3259
claude-3-haiku,semantic,"(0, 2)",0.4793,0.0315,0.0923,0.1209,True,0.3584
claude-3-haiku,semantic,"(0, 3)",0.4359,0.0315,0.1899,0.2154,True,0.2205
claude-3-haiku,semantic,"(0, 3)",0.4359,0.0315,0.1899,0.2154,True,0.2205
claude-3-haiku,semantic,"(0, 3)",0.4359,0.0315,0.1899,0.2154,True,0.2205
claude-3-haiku,semantic,"(0, 3)",0.4793,0.0315,0.1899,0.2154,True,0.2639
claude-3-haiku,semantic,"(0, 3)",0.4468,0.0315,0.1899,0.2154,True,0.2313
claude-3-haiku,semantic,"(0, 3)",0.4468,0.0315,0.1899,0.2154,True,0.2313
claude-3-haiku,semantic,"(0, 3)",0.4468,0.0315,0.1899,0.2154,True,0.2313
claude-3-haiku,semantic,"(0, 3)",0.4468,0.0315,0.1899,0.2154,True,0.2313
claude-3-haiku,semantic,"(0, 3)",0.4793,0.0315,0.1899,0.2154,True,0.2639
claude-3-haiku,semantic,"(1, 2)",0.1213,0.0069,0.0923,0.0985,True,0.0228
claude-3-haiku,semantic,"(1, 2)",0.1213,0.0069,0.0923,0.0985,True,0.0228
claude-3-haiku,semantic,"(1, 2)",0.1539,0.0069,0.0923,0.0985,True,0.0553
claude-3-haiku,semantic,"(1, 2)",0.1539,0.0069,0.0923,0.0985,True,0.0553
claude-3-haiku,semantic,"(0, 3)",0.4793,0.0315,0.1899,0.2154,True,0.2639
claude-3-haiku,semantic,"(1, 2)",0.4468,0.0069,0.0923,0.0985,True,0.3482
claude-3-haiku,semantic,"(1, 2)",0.4468,0.0069,0.0923,0.0985,True,0.3482
claude-3-haiku,semantic,"(1, 2)",0.4468,0.0069,0.0923,0.0985,True,0.3482
claude-3-haiku,semantic,"(1, 2)",0.1539,0.0069,0.0923,0.0985,True,0.0553
claude-3-haiku,semantic,"(1, 3)",0.1213,0.0069,0.1899,0.1955,False,-0.0741
claude-3-haiku,semantic,"(1, 2)",0.4468,0.0069,0.0923,0.0985,True,0.3482
claude-3-haiku,semantic,"(1, 3)",0.1213,0.0069,0.1899,0.1955,False,-0.0741
claude-3-haiku,semantic,"(1, 3)",0.1213,0.0069,0.1899,0.1955,False,-0.0741
claude-3-haiku,semantic,"(1, 3)",0.4468,0.0069,0.1899,0.1955,True,0.2513
claude-3-haiku,semantic,"(1, 3)",0.4468,0.0069,0.1899,0.1955,True,0.2513
claude-3-haiku,semantic,"(1, 3)",0.4793,0.0069,0.1899,0.1955,True,0.2838
claude-3-haiku,semantic,"(1, 3)",0.4793,0.0069,0.1899,0.1955,True,0.2838
claude-3-haiku,semantic,"(1, 3)",0.4468,0.0069,0.1899,0.1955,True,0.2513
claude-3-haiku,semantic,"(1, 3)",0.4793,0.0069,0.1899,0.1955,True,0.2838
claude-3-haiku,semantic,"(0, 1)",0.0,0.0315,0.0069,0.0381,False,-0.0381
claude-3-haiku,semantic,"(1, 3)",0.4468,0.0069,0.1899,0.1955,True,0.2513
claude-3-haiku,semantic,"(0, 1)",0.0,0.0315,0.0069,0.0381,False,-0.0381
claude-3-haiku,semantic,"(0, 1)",0.0,0.0315,0.0069,0.0381,False,-0.0381
claude-3-haiku,semantic,"(0, 1)",0.0,0.0315,0.0069,0.0381,False,-0.0381
claude-3-haiku,semantic,"(0, 1)",0.0,0.0315,0.0069,0.0381,False,-0.0381
claude-3-haiku,semantic,"(0, 1)",0.0237,0.0315,0.0069,0.0381,False,-0.0144
claude-3-haiku,semantic,"(0, 1)",0.0,0.0315,0.0069,0.0381,False,-0.0381
claude-3-haiku,semantic,"(0, 1)",0.0,0.0315,0.0069,0.0381,False,-0.0381
claude-3-haiku,semantic,"(0, 1)",0.0,0.0315,0.0069,0.0381,False,-0.0381
claude-3-haiku,semantic,"(0, 1)",0.0,0.0315,0.0069,0.0381,False,-0.0381
claude-3-haiku,semantic,"(0, 2)",0.0,0.0315,0.0923,0.1209,False,-0.1209
claude-3-haiku,semantic,"(0, 2)",0.0,0.0315,0.0923,0.1209,False,-0.1209
claude-3-haiku,semantic,"(0, 2)",0.0,0.0315,0.0923,0.1209,False,-0.1209
claude-3-haiku,semantic,"(0, 2)",0.0,0.0315,0.0923,0.1209,False,-0.1209
claude-3-haiku,semantic,"(0, 2)",0.0,0.0315,0.0923,0.1209,False,-0.1209
claude-3-haiku,semantic,"(0, 2)",0.0,0.0315,0.0923,0.1209,False,-0.1209
claude-3-haiku,semantic,"(1, 2)",0.1213,0.0069,0.0923,0.0985,True,0.0228
claude-3-haiku,semantic,"(0, 2)",0.0,0.0315,0.0923,0.1209,False,-0.1209
claude-3-haiku,semantic,"(0, 2)",0.0237,0.0315,0.0923,0.1209,False,-0.0972
claude-3-haiku,semantic,"(0, 3)",0.0,0.0315,0.1899,0.2154,False,-0.2154
claude-3-haiku,semantic,"(0, 2)",0.0,0.0315,0.0923,0.1209,False,-0.1209
claude-3-haiku,semantic,"(0, 3)",0.0,0.0315,0.1899,0.2154,False,-0.2154
claude-3-haiku,semantic,"(0, 3)",0.0,0.0315,0.1899,0.2154,False,-0.2154
claude-3-haiku,semantic,"(0, 3)",0.0,0.0315,0.1899,0.2154,False,-0.2154
claude-3-haiku,semantic,"(0, 3)",0.0,0.0315,0.1899,0.2154,False,-0.2154
claude-3-haiku,semantic,"(0, 3)",0.0,0.0315,0.1899,0.2154,False,-0.2154
claude-3-haiku,semantic,"(1, 2)",0.0,0.0069,0.0923,0.0985,False,-0.0985
claude-3-haiku,semantic,"(0, 3)",0.0,0.0315,0.1899,0.2154,False,-0.2154
claude-3-haiku,semantic,"(0, 3)",0.0,0.0315,0.1899,0.2154,False,-0.2154
claude-3-haiku,semantic,"(1, 2)",0.0,0.0069,0.0923,0.0985,False,-0.0985
claude-3-haiku,semantic,"(0, 2)",0.0,0.0315,0.0923,0.1209,False,-0.1209
